text,class
6.3. Bilety są bezzwrotne. Na polskich trasach krajowych bilety mogą być zwracane zgodnie z punktem 4.3.4.1.,KLAUZULA_ABUZYWNA
6.2. Bilety nabyte w kampanii promocyjnej nie są wymienialne na bilety objęte innymi promocjami,KLAUZULA_ABUZYWNA
"6.1. Imię i nazwisko, data odjazdu oraz godzina mogą zostać zmienione w biurze obsługi klienta przed odjazdem; w takim wypadku należy uiścić różnice w cenie do biletu standardowego. Do ceny biletu może zostać dodana opłata za dodatkową",KLAUZULA_ABUZYWNA
"5.8. W celu dokonania innych zmian na Bilecie, Pasażer jest zobowiązany do nabycia nowego Biletu",KLAUZULA_ABUZYWNA
"5.7. W przypadku, jeżeli cena nowgo biletu jest niższa niż wskazana na oryginalnym Bilecie, różnica cen nie podlega wyrównaniu",KLAUZULA_ABUZYWNA
"5.4. Dokonanie zmiany daty i godziny odjazdu, imienia i nazwiska Pasażera możliwe jest w agencjach sprzedaży biletów Lux Express (punkt 4.1.1.) lub przez infolinię Lux Express. U autoryzowanych dystrybutorów dokonanie zmian możliwe jest",KLAUZULA_ABUZYWNA
"5.1.1. Na trasach krajowych nie ma możliwości dokonywania zmian na biletach.W przypadku, takiej konieczności, bilet oryginalny jest zwracany zgodnie z obowiązującym regulaminem sprzedaży po czym Pasażerowi sprzedawany jest nowy bilet.",KLAUZULA_ABUZYWNA
4.6. Pasażer jest zobowiązany do pokrycia kosztów związanych ze zwrotem biletu na przejazd,KLAUZULA_ABUZYWNA
"4.3.1. Bilety można zwrócić nie później niż 7 dni przed rozpoczęciem dnia planowanej podróży, wskazanym w treści oryginalnego biletu. Przewoźnik zwróci 80% początkowej ceny biletu [] 4.3.2.",KLAUZULA_ABUZYWNA
"4.1. Bilet podlega zwrotowi jedynie miejscu, w którym został nabyty: 4.1.1. w kasach Lux Express [] 4.1.1.5 w Polsce: Lux Express Polska Sp. z o.o., Warszawa, ul. Nowogrodzka",KLAUZULA_ABUZYWNA
"W przypadku rozbieżności lub sporów dotyczących postanowień regulaminu, Strony zobowiązują się do rozwiązania ich na drodze polubownej. W przypadku gdyby starania te nie przyniosły rezultatu sądem właściwym dla rozstrzygnięcia sporu",KLAUZULA_ABUZYWNA
Sprawdzenie przesyłki przy odbiorze jest niezbędnym warunkiem uwzględnienia ewentualnych roszczeń Klienta z tytułu uszkodzenia czy okradzenia przesyłki w transporcie,KLAUZULA_ABUZYWNA
"Klient może zrezygnować z towaru kupionego w naszym sklepie bez podania przyczyny Jest to możliwe tylko wówczas, gdy towar nie nosi śladów użytkowania, jest kompletny i nie został w żaden sposób zniszczony",KLAUZULA_ABUZYWNA
"Okres zobowiązania ulega cyklicznemu przedłużeniu na czas 6 miesięcy, liczonych od dnia upływu poprzedniego okresu zobowiązania. Promocyjna opłata abonamentowa obowiązuje w kolejnych okresach zobowiązania",KLAUZULA_ABUZYWNA
W przypadku rozbieżności lub sporów dotyczących postanowień regulaminu Strony zobowiązują się do rozwiązania ich na drodze polubownej.W przypadku gdyby starania te nie przyniosły rezultatu sądem właściwym dla rozstrzygnięcia sporu,KLAUZULA_ABUZYWNA
Termin zrealizowania niniejszej umowy przedłużony o sześć tygodni przez WYKONAWCĘ - z przyczyn od niego niezależnych - uważa się za zachowany,KLAUZULA_ABUZYWNA
"W przypadku, gdy Pasażer w swojej podróży międzynarodowej nie wykorzysta pierwszego Kuponu Przelotu i rozpocznie podróż od Zaplanowanego Miejsca Postoju lub Międzylądowania, Przewoźnik ma prawo nie przyjąć Biletu Pasażera i unieważnić go",KLAUZULA_ABUZYWNA
"Opłata za niepodjęcie zamówionej gotówki: dla wypłaty w PLN od niepodjętej kwoty - 0,3% kwoty, min. 100 zł, dla wypłaty w walucie obcej od niepodjętej kwoty - 0,3% kwoty, min. 140 zł",KLAUZULA_ABUZYWNA
w rozumieniu przepisów dotyczących porodów i urodzeń,KLAUZULA_ABUZYWNA
"Jeżeli po otrzymaniu towaru klient znajdzie w nim wady, powinien odesłać go przesyłką pocztową pod adres sklepu",KLAUZULA_ABUZYWNA
Pkt 11 W przypadku stwierdzenia kradzieży wynajmowanego pojazdu obowiązkiem Najemcy jest niezwłoczne poinformowanie o tym fakcie Właściciela oraz Policji i niezwłoczny zwrot dokumentów pojazdu oraz kluczyków wraz z raportem policji.,KLAUZULA_ABUZYWNA
"Pkt 10  Celem uniknięcia udziału własnego (NWR), w sytuacji gdy szkoda nie nastąpiła z winy Najemcy (nie dotyczy szkód parkingowych) należy dostarczyć raport policyjny określający okoliczności i sprawcę zdarzenia, numer ważnej polisy",KLAUZULA_ABUZYWNA
"Pkt 8 (..) Z tytułu utraconych wpływów Właściciel może domagać się odszkodowania odpowiadającego opłacie za wynajem za liczbę dni, w których samochód będzie wyłączony z użytkowania",KLAUZULA_ABUZYWNA
Opłata za obsługę mandatu 30 EUR,KLAUZULA_ABUZYWNA
"Podsumowanie opłat zostanie sporządzone po zakończeniu wynajmu z uwzględnieniem cennika opłat karnych i serwisowych. Przedstawiając kartę kredytową jako zabezpieczenie za wynajem, wyrażam zgodę na jej obciążenie.",KLAUZULA_ABUZYWNA
Nie odpowiadamy za opóźnienia w dostawie przesyłek przez Pocztę Polską i firmy kurierskie,KLAUZULA_ABUZYWNA
"Jednocześnie ze złożonym oświadczeniem Klient zobowiązany jest do zwrotu towaru w stanie niezmienionym tzn.: towar musi być zapakowany w oryginalny karton z potwierdzeniem zakupu (paragon fiskalny, faktura VAT lub inny dokument potwierdzający",KLAUZULA_ABUZYWNA
"Wszystkie sprawy sporne strony będą się starały rozwiązać na drodze polubownej, a w razie gdy porozumienie takie byłoby niemożliwe, spór rozstrzygać będzie sąd właściwy rzeczowo dla siedziby Sprzedawcy",KLAUZULA_ABUZYWNA
W przypadku odstąpienia od umowy należność zostanie przekazana na wskazany rachunek bankowy Kupującego w terminie do 14 dni roboczych od daty powtórnego przyjęcia towaru przez Sprzedającego,KLAUZULA_ABUZYWNA
"Jest to możliwe tylko wówczas, gdy towar nie był używany, nie został w żaden sposób zniszczony i znajduje się w oryginalnym opakowaniu/zafoliowany",KLAUZULA_ABUZYWNA
"Spółka zastrzega sobie prawo nanoszenia zmian w projekcie technicznym, jednakże bez istotnych zmian rozkładu pomieszczeń i powierzchni Lokalu",KLAUZULA_ABUZYWNA
Jeżeli rzeczywista powierzchnia użytkowa Lokalu różnić się będzie od określonej w Umowie nie więcej niż +/- 2% okoliczność ta nie wpłynie na wysokość ceny. W przypadku różnicy w rzeczywistej powierzchni użytkowej Lokalu w stosunku do,KLAUZULA_ABUZYWNA
"Kupujący oświadcza, iż zapoznał się z warunkami niniejszej umowy i nie wnosi do niej zastrzeżeń",KLAUZULA_ABUZYWNA
"Konsument potwierdza, że został mu okazany na piśmie i wręczony do zapoznania się wzór oświadczenia od umowy",KLAUZULA_ABUZYWNA
Kupujący przed zakupem towaru objętego promocją zobowiązany jest zapoznać się z regulaminem promocji,KLAUZULA_ABUZYWNA
W sytuacji odmowy udzielenia przez Bank kredytu konsumenckiego Kupujący zobowiązany jest do zapłaty na rzecz Sprzedającego łącznej ceny zakupionych towarów na rachunek bankowy Sprzedającego,KLAUZULA_ABUZYWNA
"W razie nieuiszczenia opłaty parkingowej Park Partner uprawniony jest do naliczenia opłaty dodatkowej stanowiącej zryczałtowaną kwotę kosztów windykacji w kwocie 50,00 PLN za wysłane ponaglenie",KLAUZULA_ABUZYWNA
Każda osoba przebywająca na terenie Parkingu lub pozostawiająca pojazd na jego obszarze (dalej:Korzystający) wyraża zgodę na postanowienia niniejszego regulaminu i zobowiązuje się do przestrzegania jego postanowień,KLAUZULA_ABUZYWNA
Przez sam fakt korzystania z płatnych miejsc do parkowania zawierają Państwo z nami umowę na poniższych zasadach,KLAUZULA_ABUZYWNA
Reklamacje dotyczące uszkodzeń mechanicznych przesyłki powstałych podczas transportu będą rozpatrywane tylko i wyłącznie po sporządzeniu protokołu szkodowego podpisanego przez odbiorcę i dostawcę przesyłki,KLAUZULA_ABUZYWNA
"koszt przekazania sprawy do postępowania windykacyjnego - 75,00 zł",KLAUZULA_ABUZYWNA
"W przypadku niedotrzymania przez Dewelopera terminu odbioru, określonego w § 9 niniejszej umowy lub terminu zawarcia umowy ustanowienia odrębnej własności tego lokalu i przeniesienia jego własności na rzecz Nabywcy, określonego w § 6",KLAUZULA_ABUZYWNA
Wówczas Produkt należy odesłać Sprzedawcy na własny koszt razem z otrzymanym od przedstawiciela poczty albo kuriera dokumentem sprzedaży i Protokołem reklamacyjnym,KLAUZULA_ABUZYWNA
"Deweloper ma prawo, w przypadku nie dokonania przez Nabywcę zapłaty wynagrodzenia, o którym mowa w ust. 1 niniejszego paragrafu, do wstrzymania się z dokonaniem przejęcia/przekazania lokalu mieszkalnego zgodnie z Umową",KLAUZULA_ABUZYWNA
Zwroty jakichkolwiek kwot finansowych na konto za zwrócony bądź za rekalmowany towar zostaną dokonane przez RISTO najpóźniej do 14 dni kalendarzowych. RISTO nie zwraca kosztów poniesionych przez Kupującego związanych z przyjęciem i wysłaniem,KLAUZULA_ABUZYWNA
"Bank, zgodnie z Tabelą prowizji za czynności bankowe oraz opłat za inne czynności w Getin Noble Banku (Tabela), pobiera opłaty i prowizje za wykonanie czynności wynikających z umowy lub związanych z jej obsługą lub zmianą. Poniżej",KLAUZULA_ABUZYWNA
"Jeśli polubowne zakończenie sporu okaże się niemożliwe, sądem właściwym dla rozpatrywania sporów wynikających z umowy jest sąd właściwy dla siedziby sprzedawcy",KLAUZULA_ABUZYWNA
Sklep www.meble-mix.pl zastrzega sobie prawo do ewentualnych błędów,KLAUZULA_ABUZYWNA
Sklep w ciągu 14 (czternaście) dni roboczych ustosunkuje się do reklamacji Klienta i powiadomi go o sposobie dalszego postępowania,KLAUZULA_ABUZYWNA
"Godziny rozpoczęcia seansów określone w repertuarze, cennikach (oraz innych reklamach i ofertach) określają czas rozpoczęcia emisji bloku reklam i zwiastunów filmowych, po zakończeniu którego rozpoczyna się emisja filmu.",KLAUZULA_ABUZYWNA
"20. Zwrot produktu ulega zwrotowi w stanie niezmienionym chyba, że zmiana była konieczna w granicach zwykłego zarządu, musi mieć oryginalne opakowanie, kompletne wyposażenie i akcesoria oraz stosowne oświadczenie i dokumenty sprzedaży produktu",KLAUZULA_ABUZYWNA
"Spółka przewiduje zakończenie robót budowlanych w terminie 30 miesięcy od daty otrzymania ostatecznej decyzji o pozwoleniu na budowę, przewidywany termin zakończenia robót budowlanych w terminie do dnia 31 grudnia 2009 roku, o ile nie nastąpi",KLAUZULA_ABUZYWNA
Strony postanawiają nie nakładać wzajemnie kar umownych dla stron dokumentowanej tym aktem umowy deweloperskiej,KLAUZULA_ABUZYWNA
Złożenie zamówienia jest równoznaczne ze zgodą na wszystkie postanowienia i informacje zawarte w regulaminie,KLAUZULA_ABUZYWNA
"Usługa powinna być wykorzystywana w sposób standardowy, co oznacza, że Abonent wykonuje połączenia, wysyła SMSy i korzysta z Internetu, ale nie wykorzystuje usługi do telemarketingu, spamowania itp. Kryterium stosowanym przez White Mobile w tym",KLAUZULA_ABUZYWNA
Koszt dostawy oraz zwrotu produktu nie jest zwracany przez sklep,KLAUZULA_ABUZYWNA
"W przypadku bezpodstawnej reklamacji, Zgłaszający reklamację zostanie obciążony kosztami przeprowadzonych czynności serwisowych",KLAUZULA_ABUZYWNA
Przy anulowaniu zamówienia emailem potrzebna do celów dowodowych jest forma nadania (żądanie potwierdzenia przeczytania wiadomości przez odbiorcę oraz nadanie wysokiego priorytetu wiadomości),KLAUZULA_ABUZYWNA
Sprawdzenie przesyłki przy odbiorze jest niezbędnym warunkiem uwzględnienia ewentualnych roszczeń klienta z tytułu uszkodzenia czy okradzenia przesyłki w transporcie,KLAUZULA_ABUZYWNA
Gwarancja nie obowiązuje gdy produkt dotknięty jest uszkodzeniami mechanicznymi pochodzenia zewnętrznego,KLAUZULA_ABUZYWNA
"Firma dokłada wszelkich starań, aby opisy i dane techniczne umieszczonych w sklepie produktów były zgodne z rzeczywistością. Nie ponosimy jednak odpowiedzialności za błędne podanie parametrów i właściwości towaru lub nagłą ich zmianę",KLAUZULA_ABUZYWNA
"W przypadku nieuzasadnionej reklamacji lub uszkodzenia sprzętu z winy użytkownika, wszelkie koszty wyżej wymienionych procedur pokrywa klient",KLAUZULA_ABUZYWNA
"Wszelkie spory będą rozstrzygane przez sąd powszechny w Krakowie, właściwy dla siedziby sprzedawcy",KLAUZULA_ABUZYWNA
"W przypadku bezskutecznego upływu terminu zapłaty przez Abonenta zaległości wobec POLKOMTEL, POLKOMTEL ma prawo do zablokowania możliwości inicjowania usług przez Abonenta lub zawieszenia świadczenia wszelkich usług",KLAUZULA_ABUZYWNA
"Przed odebraniem przesyłki od kuriera, Klient zobowiązany jest do należytego sprawdzenia, czy opakowanie nie uległo uszkodzeniu w transporcie. W widocznych śladów uszkodzenia, czy też zagubienia lub ubytku zawartości przesyłki, Klient nie",KLAUZULA_ABUZYWNA
Zastrzegamy sobie prawo do niezrealizowania zamówień z ważnych powodów ekonomicznych,KLAUZULA_ABUZYWNA
Wraz z zwracanym towarem należy przesłać oryginał dowodu zakupu,KLAUZULA_ABUZYWNA
"W celu usprawnienia obsługi, towary zwracane prosimy opatrzyć numerem zwrotu: działu reklamacji RMA. . Numer RMA powinien być opisany w widocznym miejscu na przesyłce, ponieważ paczki bez numeru RMA mogą zostać nieodebrane",KLAUZULA_ABUZYWNA
Przedsiębiorstwo Eurokontrakt nie ponosi odpowiedzialności za szkody poniesione przez Klienta w skutek posłużenia się przez osoby trzecie jego identyfikatorem lub hasłem,KLAUZULA_ABUZYWNA
"Domniemywa się, że Użytkownik składając zamówienie zapoznał się z treścią Regulaminu i zaakceptował postanowienia w nim zawarte",KLAUZULA_ABUZYWNA
"Sprawdzenie stanu przesyłki przy odbiorze jest niezbędnym warunkiem uwzględnienia ewentualnych roszczeń Klienta z tytułu uszkodzenia, niezgodności z zamówieniem czy okradzenia przesyłki w transporcie",KLAUZULA_ABUZYWNA
"Za przedłużenie okresu kredytowania kredytu na kolejne 12-miesięczne okresy, Bank BGŻ pobiera z konta osobistego Kredytobiorcy opłatę przygotowawczą, która w dniu zawarcia umowy wynosi zł. Wysokość opłaty, o której mowa w ust. 8, może",KLAUZULA_ABUZYWNA
Z zastrzeżeniem postanowień ust. 2 i 3 Gerling Polska Życie podejmie decyzję w przedmiocie zgody lub odmowy udzielenia zgody na częściowy wykup ubezpieczenia w terminie 5 (pięciu) dni roboczych od otrzymania wniosku Ubezpieczającego. W razie,KLAUZULA_ABUZYWNA
Minimalna wartość indywidualnego rachunku po dokonaniu częściowego wykupu i pobraniu opłaty za wykup wynosi 5000 (pięć tysięcy złotych),KLAUZULA_ABUZYWNA
Częściowy wykup przez umorzenie niektórych jednostek zapisanych na indywidualnym rachunku (częściowy wykup ubezpieczenia) może nastąpić jedynie za zgodą Gerling Polska Życie,KLAUZULA_ABUZYWNA
"Kwoty wykupu określone w niniejszym rozdziale wypłaca się w dniu płatności wykupu. Dzień płatności wykupu ustala Gerling Polska Życie, z tym, że nie może on wypaść później niż 30 (trzydziestego) dnia, licząc od dnia doręczenia Gerling",KLAUZULA_ABUZYWNA
"Dzień wykupu ustala Gerling Polska Życie, z tym że nie może on wypadać później niż 5 (piątego) dnia roboczego, licząc od dnia doręczenia Gerling Polska Życie wniosku o wykup",KLAUZULA_ABUZYWNA
Zwracany towar należy odsyłać razem z otrzymaną wraz z nim fakturą lub paragonem,KLAUZULA_ABUZYWNA
"Warunkiem odstąpienia od umowy jest odesłanie nieużywanego, niezniszczonego, oryginalnie zapakowanego towaru wraz z nieoderwanymi metkami, pisemnym oświadczeniem i dowodem zakupu",KLAUZULA_ABUZYWNA
Sklep nie ponosi odpowiedzialności za nieterminowe dostarczenie przesyłek przez Pocztę Polską oraz firmę kurierską oraz za uszkodzenia przesyłki powstałe w czasie transportu,KLAUZULA_ABUZYWNA
"Odesłany towar nie może nosić żadnych śladów użytkowania, powinien posiadać fabryczne opakowanie oraz metki, w innym przypadku towar zostanie odesłany do klienta na jego koszt",KLAUZULA_ABUZYWNA
Firma JUST FUN S.C. zobowiązuje się do rozpatrzenia reklamacji złożonej za pomocą poczty konwencjonalnej lub elektronicznej i udzielenia na podany przez Zamawiającego adres pocztowy lub e-mail informacji o sposobie jej załatwienia w ciągu 31,KLAUZULA_ABUZYWNA
"Gwarancja nie obowiązują, gdy produkt dotknięty jest uszkodzeniami mechanicznymi pochodzenia zwenętrznego",KLAUZULA_ABUZYWNA
"Mimo zachowania należytej staranności w ofercie prezentowanej na www.xado.pl mogą wystąpić błędy, które nie mogą być podstawą roszczeń wobec Sprzedawcy",KLAUZULA_ABUZYWNA
Sprzedawca zastrzega sobie prawo odmowy realizacji zamówień wzbudzających wątpliwości,KLAUZULA_ABUZYWNA
Militariamax.pl nie ponosi odpowiedzialności za nieterminowe dostarczenie przesyłek przez pocztę oraz inne firmy kurierskie,KLAUZULA_ABUZYWNA
Podstawą do złożenia reklamacji dotyczącej uszkodzeń mechanicznych towarów jest sprawdzenie zawartości przesyłki w obecności pracownika firmy kurierskiej w chwili dostarczenia oraz sporządzenie protokołu reklamacyjnego. W przypadku,KLAUZULA_ABUZYWNA
"Reklamacje dotyczące uszkodzeń mechanicznych oraz braku towarów, powstałych podczas transportu, będą rozpatrywane tylko w momencie odbioru towaru w obecności spedytora. Warunkiem przyjęcia tego typu reklamacji będzie spisanie wraz z",KLAUZULA_ABUZYWNA
"Pożyczkodawca na wypadek braku kontaktu z pożyczkobiorcą § 5 pkt 5 i 7 OWU Pszczółka Piechoccy Spółka Jawna i wystąpienia przesłanek związanych z niewykonaniem postanowień umownych zgodnie z § 2 pkt 1 i § 5 pkt 2, po zakończeniu",KLAUZULA_ABUZYWNA
"Koszta windykacyjne obejmują: b. ustalenie miejsca pracy, koszt 150 zł, c. Ustalenie miejsca pobytu, koszt 150 zł",KLAUZULA_ABUZYWNA
Koszta prewencyjne obejmują  d. wezwanie pracodawcy do dokonywania potrąceń z art. 91 kp wysłane po upływie 42 dni po terminie płatności koszt 50.00 zł. Koszta windykacyjne obejmują: f.,KLAUZULA_ABUZYWNA
